Label,channel,time,condition,total_vRNAs,cytosolic_RNAs,repSites,mol_per_repSite,repeat_exp,category
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00008.tif:05,gRNA,24,RDV,7517.190038221267,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00008.tif:06,gRNA,24,RDV,57293.99020875691,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00008.tif:07,gRNA,24,RDV,244095.7380487479,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00008.tif:08,gRNA,24,RDV,45534.08744375089,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00008.tif:09,gRNA,24,RDV,22908.76917663725,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00008.tif:10,gRNA,24,RDV,34805.572648772424,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00008.tif:11,gRNA,24,RDV,3345.9886981061754,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00008.tif:12,gRNA,24,RDV,11022.546782643809,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00008.tif:13,gRNA,24,RDV,18640.547753907176,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00008.tif:14,gRNA,24,RDV,9285.938777612011,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00008.tif:15,gRNA,24,RDV,6644.718152622335,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:01,ORFN,24,RDV,1,0,0,0,R2,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:02,ORFN,24,RDV,1,0,0,0,R2,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:03,ORFN,24,RDV,1,0,0,0,R2,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:04,ORFN,24,RDV,1,0,0,0,R2,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:05,ORFN,24,RDV,1,0,0,0,R2,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:06,ORFN,24,RDV,1,0,0,0,R2,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:07,ORFN,24,RDV,9,0,0,0,R2,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:08,ORFN,24,RDV,45521,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:09,ORFN,24,RDV,1,0,0,0,R2,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:10,ORFN,24,RDV,1,0,0,0,R2,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:11,ORFN,24,RDV,2477,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:12,ORFN,24,RDV,480783,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:13,ORFN,24,RDV,81078,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:14,ORFN,24,RDV,15102,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:15,ORFN,24,RDV,123191,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:16,ORFN,24,RDV,1,0,0,0,R2,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:01,gRNA,24,RDV,6305.446055941048,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:02,gRNA,24,RDV,9012.74949528619,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:03,gRNA,24,RDV,19812.92996636053,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:04,gRNA,24,RDV,13660.603889539116,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:05,gRNA,24,RDV,4882.131744933263,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:06,gRNA,24,RDV,1821.3447204020679,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:07,gRNA,24,RDV,20431.680774965604,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:08,gRNA,24,RDV,34229.52156616878,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:09,gRNA,24,RDV,1237.3367192205085,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:10,gRNA,24,RDV,4103.062240885106,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:11,gRNA,24,RDV,32593.89995117162,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:12,gRNA,24,RDV,307206.56606299244,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:13,gRNA,24,RDV,38558.09320480542,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:14,gRNA,24,RDV,29704.100789133045,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:15,gRNA,24,RDV,43710.25361428294,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00009.tif:16,gRNA,24,RDV,3307.22359187967,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:01,ORFN,24,RDV,667,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:02,ORFN,24,RDV,574,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:03,ORFN,24,RDV,1398,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:04,ORFN,24,RDV,1334,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:05,ORFN,24,RDV,1501,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:06,ORFN,24,RDV,3598,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:07,ORFN,24,RDV,961,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:08,ORFN,24,RDV,8923,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:09,ORFN,24,RDV,729,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:10,ORFN,24,RDV,10871,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:11,ORFN,24,RDV,2656,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:12,ORFN,24,RDV,1993,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:13,ORFN,24,RDV,3359,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:14,ORFN,24,RDV,4361,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:15,ORFN,24,RDV,4167,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:16,ORFN,24,RDV,52880,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:17,ORFN,24,RDV,150,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:18,ORFN,24,RDV,5536,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:19,ORFN,24,RDV,203059,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:20,ORFN,24,RDV,228303,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:21,ORFN,24,RDV,111,0,0,0,R2,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:22,ORFN,24,RDV,4723,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:23,ORFN,24,RDV,9544,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:24,ORFN,24,RDV,17874,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:25,ORFN,24,RDV,660,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:01,gRNA,24,RDV,4210.200914808455,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:02,gRNA,24,RDV,4091.7140092907252,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:03,gRNA,24,RDV,10381.486796677753,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:04,gRNA,24,RDV,9772.358052982981,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:05,gRNA,24,RDV,6342.888238267032,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:06,gRNA,24,RDV,16056.445821523143,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:07,gRNA,24,RDV,5051.989886154829,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:08,gRNA,24,RDV,20978.291505944235,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:09,gRNA,24,RDV,8354.790149929071,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:10,gRNA,24,RDV,18095.419417850604,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:11,gRNA,24,RDV,14945.16863194395,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:12,gRNA,24,RDV,18952.433646552818,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:13,gRNA,24,RDV,17203.22685657646,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:14,gRNA,24,RDV,22699.644155730373,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:15,gRNA,24,RDV,19074.316153718926,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:16,gRNA,24,RDV,19745.7685802393,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:17,gRNA,24,RDV,5555.8134635318165,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:18,gRNA,24,RDV,24606.262029782192,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:19,gRNA,24,RDV,141121.55082122513,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:20,gRNA,24,RDV,100736.68555495823,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:21,gRNA,24,RDV,14050.976998998027,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:22,gRNA,24,RDV,15149.725578033429,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:23,gRNA,24,RDV,34994.39859481802,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:24,gRNA,24,RDV,16552.87547233931,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00010.tif:25,gRNA,24,RDV,7796.819996156299,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:01,ORFN,24,RDV,1,0,0,0,R2,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:02,ORFN,24,RDV,7299,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:03,ORFN,24,RDV,6516,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:04,ORFN,24,RDV,1,0,0,0,R2,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:05,ORFN,24,RDV,1,0,0,0,R2,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:06,ORFN,24,RDV,1,0,0,0,R2,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:07,ORFN,24,RDV,180575,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:08,ORFN,24,RDV,1,0,0,0,R2,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:09,ORFN,24,RDV,8925,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:10,ORFN,24,RDV,122769,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:11,ORFN,24,RDV,557554,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:12,ORFN,24,RDV,1,0,0,0,R2,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:13,ORFN,24,RDV,1,0,0,0,R2,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:14,ORFN,24,RDV,22548,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:15,ORFN,24,RDV,1,0,0,0,R2,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:16,ORFN,24,RDV,1,0,0,0,R2,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:17,ORFN,24,RDV,161,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:18,ORFN,24,RDV,1,0,0,0,R2,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:19,ORFN,24,RDV,1,0,0,0,R2,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:20,ORFN,24,RDV,1,0,0,0,R2,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:01,gRNA,24,RDV,1182.4676379016337,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:02,gRNA,24,RDV,1673.0254223148013,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:03,gRNA,24,RDV,1790.096802348857,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:04,gRNA,24,RDV,8533.636564837525,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:05,gRNA,24,RDV,12337.290828232088,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:06,gRNA,24,RDV,5744.421928547994,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:07,gRNA,24,RDV,47134.85789512376,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:08,gRNA,24,RDV,26990.678924253556,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:09,gRNA,24,RDV,36077.15744655279,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:10,gRNA,24,RDV,52794.77498469047,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:11,gRNA,24,RDV,203112.1926409817,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:12,gRNA,24,RDV,23169.84416191139,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:13,gRNA,24,RDV,39015.0517833015,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:14,gRNA,24,RDV,15142.908807616182,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:15,gRNA,24,RDV,3018.6936499432463,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:16,gRNA,24,RDV,16293.12758857057,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:17,gRNA,24,RDV,4205.501494743719,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:18,gRNA,24,RDV,4651.837383165081,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:19,gRNA,24,RDV,1810.8835872949985,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R2_00011.tif:20,gRNA,24,RDV,1669.1166740928345,0,0,0,R2,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:01,ORFN,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:02,ORFN,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:03,ORFN,24,RDV,90113,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:04,ORFN,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:05,ORFN,24,RDV,67406,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:06,ORFN,24,RDV,24346,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:07,ORFN,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:08,ORFN,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:09,ORFN,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:10,ORFN,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:11,ORFN,24,RDV,3694506,0,0,0,R3,High
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:12,ORFN,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:13,ORFN,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:14,ORFN,24,RDV,2237,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:15,ORFN,24,RDV,9734,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:16,ORFN,24,RDV,849,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:17,ORFN,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:18,ORFN,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:19,ORFN,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:20,ORFN,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:21,ORFN,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:22,ORFN,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:23,ORFN,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:24,ORFN,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:25,ORFN,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:01,gRNA,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:02,gRNA,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:03,gRNA,24,RDV,53322.75179009481,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:04,gRNA,24,RDV,454.1441486509405,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:05,gRNA,24,RDV,50469.38190917048,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:06,gRNA,24,RDV,21550.526991447532,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:07,gRNA,24,RDV,4576.714860011789,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:08,gRNA,24,RDV,738.8197451374667,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:09,gRNA,24,RDV,298.6638680305559,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:10,gRNA,24,RDV,2656.9358071300485,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:11,gRNA,24,RDV,1533691.8413950738,0,0,0,R3,High
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:12,gRNA,24,RDV,6076.668012188515,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:13,gRNA,24,RDV,4675.984705534032,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:14,gRNA,24,RDV,15318.82968896729,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:15,gRNA,24,RDV,36815.29750774123,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:16,gRNA,24,RDV,11571.593206520487,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:17,gRNA,24,RDV,1519.9985882218846,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:18,gRNA,24,RDV,4187.036549266113,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:19,gRNA,24,RDV,29125.46242362135,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:20,gRNA,24,RDV,24667.271469410785,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:21,gRNA,24,RDV,12219.027544588671,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:22,gRNA,24,RDV,2957.3594182131055,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:23,gRNA,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:24,gRNA,24,RDV,12596.595469491403,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00001.tif:25,gRNA,24,RDV,551.0640162600288,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:01,ORFN,24,RDV,10170,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:02,ORFN,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:03,ORFN,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:04,ORFN,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:05,ORFN,24,RDV,20815,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:06,ORFN,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:07,ORFN,24,RDV,136116,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:08,ORFN,24,RDV,6301,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:09,ORFN,24,RDV,5891,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:10,ORFN,24,RDV,4509,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:11,ORFN,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:12,ORFN,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:13,ORFN,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:14,ORFN,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:15,ORFN,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:16,ORFN,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:17,ORFN,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:18,ORFN,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:01,gRNA,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:02,gRNA,24,RDV,1,0,0,0,R3,Low
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:03,gRNA,24,RDV,4418.52755749596,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:04,gRNA,24,RDV,969.800654989709,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:05,gRNA,24,RDV,11409.633241560305,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:06,gRNA,24,RDV,11626.902925536524,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:07,gRNA,24,RDV,5814.796034389853,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:08,gRNA,24,RDV,15182.341929158929,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:09,gRNA,24,RDV,11090.597012086293,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:10,gRNA,24,RDV,9121.904092819275,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:11,gRNA,24,RDV,32368.912185044457,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:12,gRNA,24,RDV,12147.094455398943,0,0,0,R3,Mid
CoV-FISH-10_Vero_24h_Vic_RDV_R3_00002.tif:13,gRNA,24,RDV,8133.976003803029,0,0,0,R3,Mid
