Label,channel,time,condition,total_vRNAs,cytosolic_RNAs,repSites,mol_per_repSite,repeat_exp
CoV-FISH-10_Vero_2h_Vic_INF_R3_00007__results_cell_2.npz,ORFN,2,Untreated,122,103,1,19,R3
CoV-FISH-10_Vero_2h_Vic_INF_R3_00007__results_cell_2.npz,gRNA,2,Untreated,102,92,3,3.333333333,R3
CoV-FISH-10_Vero_2h_Vic_INF_R2_00006__results_cell_0.npz,ORFN,2,Untreated,326,205,7,17.28571429,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00006__results_cell_0.npz,gRNA,2,Untreated,86,83,1,3,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00001__results_cell_3.npz,ORFN,2,Untreated,199,161,7,5.428571429,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00001__results_cell_3.npz,gRNA,2,Untreated,85,79,4,1.5,R2
CoV-FISH-10_Vero_2h_Vic_INF_R3_00008__results_cell_0.npz,ORFN,2,Untreated,178,108,7,10,R3
CoV-FISH-10_Vero_2h_Vic_INF_R3_00008__results_cell_0.npz,gRNA,2,Untreated,85,59,4,6.5,R3
CoV-FISH-10_Vero_2h_Vic_INF_R2_00007__results_cell_1.npz,ORFN,2,Untreated,260,102,5,31.6,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00007__results_cell_1.npz,gRNA,2,Untreated,83,47,3,12,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00002__results_cell_3.npz,ORFN,2,Untreated,234,133,5,20.2,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00002__results_cell_3.npz,gRNA,2,Untreated,83,75,1,8,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00009__results_cell_2.npz,ORFN,2,Untreated,137,100,3,12.33333333,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00009__results_cell_2.npz,gRNA,2,Untreated,83,43,2,20,R2
CoV-FISH-10_Vero_2h_Vic_INF_R3_00007__results_cell_0.npz,ORFN,2,Untreated,75,65,1,10,R3
CoV-FISH-10_Vero_2h_Vic_INF_R3_00007__results_cell_0.npz,gRNA,2,Untreated,83,67,2,8,R3
CoV-FISH-10_Vero_2h_Vic_INF_R2_00006__results_cell_1.npz,ORFN,2,Untreated,243,143,4,25,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00006__results_cell_1.npz,gRNA,2,Untreated,82,78,2,2,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00005__results_cell_2.npz,ORFN,2,RDV,76,41,2,17.5,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00005__results_cell_2.npz,gRNA,2,RDV,82,81,1,1,R2
CoV-FISH-10_Vero_2h_Vic_INF_R1_00001__results_cell_1.npz,ORFN,2,Untreated,671,333,13,26,R1
CoV-FISH-10_Vero_2h_Vic_INF_R1_00001__results_cell_1.npz,gRNA,2,Untreated,81,71,4,2.5,R1
CoV-FISH-10_Vero_2h_Vic_INF_R2_00004__results_cell_4.npz,ORFN,2,Untreated,278,145,8,16.625,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00004__results_cell_4.npz,gRNA,2,Untreated,81,77,1,4,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00008__results_cell_3.npz,ORFN,2,RDV,73,53,2,10,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00008__results_cell_3.npz,gRNA,2,RDV,80,71,1,9,R2
CoV-FISH-10_Vero_2h_Vic_INF_R1_00002__results_cell_0.npz,ORFN,2,Untreated,805,362,11,40.27272727,R1
CoV-FISH-10_Vero_2h_Vic_INF_R1_00002__results_cell_0.npz,gRNA,2,Untreated,77,62,4,3.75,R1
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00005__results_cell_4.npz,ORFN,2,RDV,86,66,3,6.666666667,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00005__results_cell_4.npz,gRNA,2,RDV,77,59,2,9,R2
CoV-FISH-10_Vero_2h_Vic_INF_R1_00007__results_cell_3.npz,ORFN,2,Untreated,1155,318,19,44.05263158,R1
CoV-FISH-10_Vero_2h_Vic_INF_R1_00007__results_cell_3.npz,gRNA,2,Untreated,75,65,4,2.5,R1
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00004__results_cell_0.npz,ORFN,2,RDV,364,349,3,5,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00004__results_cell_0.npz,gRNA,2,RDV,75,66,4,2.25,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00007__results_cell_5.npz,ORFN,2,Untreated,77,57,1,20,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00007__results_cell_5.npz,gRNA,2,Untreated,74,58,1,16,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00003__results_cell_0.npz,ORFN,2,Untreated,235,166,6,11.5,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00003__results_cell_0.npz,gRNA,2,Untreated,71,70,1,1,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00002__results_cell_2.npz,ORFN,2,RDV,116,88,2,14,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00002__results_cell_2.npz,gRNA,2,RDV,71,66,2,2.5,R3
CoV-FISH-10_Vero_2h_Vic_INF_R3_00001__results_cell_3.npz,ORFN,2,Untreated,54,49,1,5,R3
CoV-FISH-10_Vero_2h_Vic_INF_R3_00001__results_cell_3.npz,gRNA,2,Untreated,71,27,1,44,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00007__results_cell_4.npz,ORFN,2,RDV,324,176,7,21.14285714,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00007__results_cell_4.npz,gRNA,2,RDV,69,69,0,NA,R2
CoV-FISH-10_Vero_2h_Vic_INF_R3_00002__results_cell_0.npz,ORFN,2,Untreated,114,59,3,18.33333333,R3
CoV-FISH-10_Vero_2h_Vic_INF_R3_00002__results_cell_0.npz,gRNA,2,Untreated,69,44,2,12.5,R3
CoV-FISH-10_Vero_2h_Vic_INF_R1_00007__results_cell_4.npz,ORFN,2,Untreated,754,301,11,41.18181818,R1
CoV-FISH-10_Vero_2h_Vic_INF_R1_00007__results_cell_4.npz,gRNA,2,Untreated,68,63,1,5,R1
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00008__results_cell_6.npz,ORFN,2,RDV,40,40,0,NA,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00008__results_cell_6.npz,gRNA,2,RDV,66,52,2,7,R2
CoV-FISH-10_Vero_2h_Vic_INF_R3_00003__results_cell_2.npz,ORFN,2,Untreated,66,66,0,NA,R3
CoV-FISH-10_Vero_2h_Vic_INF_R3_00003__results_cell_2.npz,gRNA,2,Untreated,63,62,1,1,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00002__results_cell_0.npz,ORFN,2,RDV,49,42,1,7,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00002__results_cell_0.npz,gRNA,2,RDV,63,53,2,5,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00006__results_cell_2.npz,ORFN,2,RDV,123,90,3,11,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00006__results_cell_2.npz,gRNA,2,RDV,61,55,1,6,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00010__results_cell_6.npz,ORFN,2,RDV,116,84,1,32,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00010__results_cell_6.npz,gRNA,2,RDV,60,50,1,10,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R1_00003__results_cell_3.npz,ORFN,2,RDV,638,269,7,52.71428571,R1
CoV-FISH-10_Vero_2h_Vic_RDV_R1_00003__results_cell_3.npz,gRNA,2,RDV,58,57,2,0.5,R1
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00005__results_cell_2.npz,ORFN,2,RDV,88,70,2,9,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00005__results_cell_2.npz,gRNA,2,RDV,58,52,3,2,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00001__results_cell_2.npz,ORFN,2,RDV,227,179,4,12,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00001__results_cell_2.npz,gRNA,2,RDV,54,52,1,2,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00006__results_cell_5.npz,ORFN,2,RDV,109,77,2,16,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00006__results_cell_5.npz,gRNA,2,RDV,54,46,2,4,R3
CoV-FISH-10_Vero_2h_Vic_INF_R1_00018__results_cell_3.npz,ORFN,2,Untreated,800,279,13,40.07692308,R1
CoV-FISH-10_Vero_2h_Vic_INF_R1_00018__results_cell_3.npz,gRNA,2,Untreated,53,43,1,10,R1
CoV-FISH-10_Vero_2h_Vic_INF_R2_00009__results_cell_5.npz,ORFN,2,Untreated,156,72,3,28,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00009__results_cell_5.npz,gRNA,2,Untreated,53,37,1,16,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00005__results_cell_2.npz,ORFN,2,Untreated,163,103,3,20,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00005__results_cell_2.npz,gRNA,2,Untreated,52,43,2,4.5,R2
CoV-FISH-10_Vero_2h_Vic_INF_R3_00004__results_cell_4.npz,ORFN,2,Untreated,109,75,2,17,R3
CoV-FISH-10_Vero_2h_Vic_INF_R3_00004__results_cell_4.npz,gRNA,2,Untreated,52,51,1,1,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00006__results_cell_4.npz,ORFN,2,RDV,128,97,3,10.33333333,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00006__results_cell_4.npz,gRNA,2,RDV,49,49,0,NA,R3
CoV-FISH-10_Vero_2h_Vic_INF_R3_00004__results_cell_1.npz,ORFN,2,Untreated,100,71,2,14.5,R3
CoV-FISH-10_Vero_2h_Vic_INF_R3_00004__results_cell_1.npz,gRNA,2,Untreated,49,37,1,12,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00002__results_cell_5.npz,ORFN,2,RDV,128,76,4,13,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00002__results_cell_5.npz,gRNA,2,RDV,48,43,1,5,R3
CoV-FISH-10_Vero_2h_Vic_INF_R1_00003__results_cell_6.npz,ORFN,2,Untreated,392,191,7,28.71428571,R1
CoV-FISH-10_Vero_2h_Vic_INF_R1_00003__results_cell_6.npz,gRNA,2,Untreated,47,41,3,2,R1
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00007__results_cell_3.npz,ORFN,2,RDV,203,125,3,26,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00007__results_cell_3.npz,gRNA,2,RDV,47,47,0,NA,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00009__results_cell_3.npz,ORFN,2,RDV,161,117,4,11,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00009__results_cell_3.npz,gRNA,2,RDV,47,41,2,3,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00010__results_cell_7.npz,ORFN,2,RDV,37,37,0,NA,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00010__results_cell_7.npz,gRNA,2,RDV,47,43,1,4,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00001__results_cell_5.npz,ORFN,2,Untreated,170,133,3,12.33333333,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00001__results_cell_5.npz,gRNA,2,Untreated,46,42,1,4,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00006__results_cell_4.npz,ORFN,2,Untreated,166,101,5,13,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00006__results_cell_4.npz,gRNA,2,Untreated,46,44,1,2,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00001__results_cell_3.npz,ORFN,2,RDV,102,77,1,25,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00001__results_cell_3.npz,gRNA,2,RDV,46,46,0,NA,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00010__results_cell_5.npz,ORFN,2,RDV,45,45,0,NA,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00010__results_cell_5.npz,gRNA,2,RDV,46,31,2,7.5,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00008__results_cell_0.npz,ORFN,2,Untreated,193,98,6,15.83333333,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00008__results_cell_0.npz,gRNA,2,Untreated,45,34,2,5.5,R2
CoV-FISH-10_Vero_2h_Vic_INF_R3_00003__results_cell_1.npz,ORFN,2,Untreated,119,104,6,2.5,R3
CoV-FISH-10_Vero_2h_Vic_INF_R3_00003__results_cell_1.npz,gRNA,2,Untreated,45,45,0,NA,R3
CoV-FISH-10_Vero_2h_Vic_INF_R3_00002__results_cell_2.npz,ORFN,2,Untreated,67,67,0,NA,R3
CoV-FISH-10_Vero_2h_Vic_INF_R3_00002__results_cell_2.npz,gRNA,2,Untreated,45,45,0,NA,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00005__results_cell_4.npz,ORFN,2,RDV,53,53,0,NA,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00005__results_cell_4.npz,gRNA,2,RDV,45,40,1,5,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00005__results_cell_6.npz,ORFN,2,RDV,52,52,0,NA,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00005__results_cell_6.npz,gRNA,2,RDV,45,45,0,NA,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00004__results_cell_1.npz,ORFN,2,Untreated,158,110,4,12,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00004__results_cell_1.npz,gRNA,2,Untreated,44,44,1,0,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00003__results_cell_0.npz,ORFN,2,RDV,111,64,2,23.5,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00003__results_cell_0.npz,gRNA,2,RDV,44,44,0,NA,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00008__results_cell_0.npz,ORFN,2,RDV,212,95,6,19.5,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00008__results_cell_0.npz,gRNA,2,RDV,43,32,2,5.5,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00009__results_cell_4.npz,ORFN,2,RDV,147,100,5,9.4,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00009__results_cell_4.npz,gRNA,2,RDV,43,43,0,NA,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00005__results_cell_1.npz,ORFN,2,Untreated,133,102,3,10.33333333,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00005__results_cell_1.npz,gRNA,2,Untreated,43,39,1,4,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00010__results_cell_0.npz,ORFN,2,Untreated,99,76,2,11.5,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00010__results_cell_0.npz,gRNA,2,Untreated,43,40,1,3,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00010__results_cell_4.npz,ORFN,2,RDV,71,43,2,14,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00010__results_cell_4.npz,gRNA,2,RDV,43,37,1,6,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00002__results_cell_1.npz,ORFN,2,Untreated,240,160,7,11.42857143,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00002__results_cell_1.npz,gRNA,2,Untreated,42,42,0,NA,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00005__results_cell_5.npz,ORFN,2,RDV,94,94,0,NA,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00005__results_cell_5.npz,gRNA,2,RDV,42,42,0,NA,R3
CoV-FISH-10_Vero_2h_Vic_INF_R1_00010__results_cell_5.npz,ORFN,2,Untreated,714,250,12,38.66666667,R1
CoV-FISH-10_Vero_2h_Vic_INF_R1_00010__results_cell_5.npz,gRNA,2,Untreated,41,41,0,NA,R1
CoV-FISH-10_Vero_2h_Vic_INF_R1_00011__results_cell_3.npz,ORFN,2,Untreated,481,243,11,21.63636364,R1
CoV-FISH-10_Vero_2h_Vic_INF_R1_00011__results_cell_3.npz,gRNA,2,Untreated,41,37,2,2,R1
CoV-FISH-10_Vero_2h_Vic_INF_R2_00004__results_cell_0.npz,ORFN,2,Untreated,149,144,1,5,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00004__results_cell_0.npz,gRNA,2,Untreated,41,32,2,4.5,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00004__results_cell_2.npz,ORFN,2,Untreated,131,62,4,17.25,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00004__results_cell_2.npz,gRNA,2,Untreated,41,39,1,2,R2
CoV-FISH-10_Vero_2h_Vic_INF_R3_00006__results_cell_2.npz,ORFN,2,Untreated,176,92,5,16.8,R3
CoV-FISH-10_Vero_2h_Vic_INF_R3_00006__results_cell_2.npz,gRNA,2,Untreated,40,36,1,4,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00003__results_cell_2.npz,ORFN,2,RDV,176,85,5,18.2,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00003__results_cell_2.npz,gRNA,2,RDV,40,40,1,0,R3
CoV-FISH-10_Vero_2h_Vic_INF_R3_00005__results_cell_1.npz,ORFN,2,Untreated,250,112,7,19.71428571,R3
CoV-FISH-10_Vero_2h_Vic_INF_R3_00005__results_cell_1.npz,gRNA,2,Untreated,39,39,0,NA,R3
CoV-FISH-10_Vero_2h_Vic_INF_R2_00010__results_cell_1.npz,ORFN,2,Untreated,173,100,3,24.33333333,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00010__results_cell_1.npz,gRNA,2,Untreated,39,39,0,NA,R2
CoV-FISH-10_Vero_2h_Vic_INF_R3_00010__results_cell_2.npz,ORFN,2,Untreated,112,60,2,26,R3
CoV-FISH-10_Vero_2h_Vic_INF_R3_00010__results_cell_2.npz,gRNA,2,Untreated,39,35,1,4,R3
CoV-FISH-10_Vero_2h_Vic_INF_R2_00008__results_cell_3.npz,ORFN,2,Untreated,89,79,1,10,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00008__results_cell_3.npz,gRNA,2,Untreated,39,39,0,NA,R2
CoV-FISH-10_Vero_2h_Vic_INF_R3_00003__results_cell_3.npz,ORFN,2,Untreated,68,55,2,6.5,R3
CoV-FISH-10_Vero_2h_Vic_INF_R3_00003__results_cell_3.npz,gRNA,2,Untreated,39,37,1,2,R3
CoV-FISH-10_Vero_2h_Vic_INF_R1_00020__results_cell_2.npz,ORFN,2,Untreated,750,214,14,38.28571429,R1
CoV-FISH-10_Vero_2h_Vic_INF_R1_00020__results_cell_2.npz,gRNA,2,Untreated,38,29,2,4.5,R1
CoV-FISH-10_Vero_2h_Vic_RDV_R1_00007__results_cell_5.npz,ORFN,2,RDV,333,210,7,17.57142857,R1
CoV-FISH-10_Vero_2h_Vic_RDV_R1_00007__results_cell_5.npz,gRNA,2,RDV,38,36,2,1,R1
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00007__results_cell_2.npz,ORFN,2,RDV,61,61,0,NA,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00007__results_cell_2.npz,gRNA,2,RDV,38,38,0,NA,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00007__results_cell_5.npz,ORFN,2,RDV,39,39,0,NA,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00007__results_cell_5.npz,gRNA,2,RDV,38,37,1,1,R3
CoV-FISH-10_Vero_2h_Vic_INF_R2_00006__results_cell_2.npz,ORFN,2,Untreated,176,105,4,17.75,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00006__results_cell_2.npz,gRNA,2,Untreated,36,36,0,NA,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00007__results_cell_2.npz,ORFN,2,RDV,111,90,3,7,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00007__results_cell_2.npz,gRNA,2,RDV,36,36,0,NA,R2
CoV-FISH-10_Vero_2h_Vic_INF_R3_00004__results_cell_0.npz,ORFN,2,Untreated,65,57,1,8,R3
CoV-FISH-10_Vero_2h_Vic_INF_R3_00004__results_cell_0.npz,gRNA,2,Untreated,36,36,0,NA,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00002__results_cell_3.npz,ORFN,2,RDV,39,39,0,NA,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00002__results_cell_3.npz,gRNA,2,RDV,36,36,0,NA,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R1_00001__results_cell_0.npz,ORFN,2,RDV,370,201,10,16.9,R1
CoV-FISH-10_Vero_2h_Vic_RDV_R1_00001__results_cell_0.npz,gRNA,2,RDV,35,35,0,NA,R1
CoV-FISH-10_Vero_2h_Vic_RDV_R1_00005__results_cell_4.npz,ORFN,2,RDV,346,223,7,17.57142857,R1
CoV-FISH-10_Vero_2h_Vic_RDV_R1_00005__results_cell_4.npz,gRNA,2,RDV,35,34,1,1,R1
CoV-FISH-10_Vero_2h_Vic_INF_R2_00007__results_cell_2.npz,ORFN,2,Untreated,42,33,1,9,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00007__results_cell_2.npz,gRNA,2,Untreated,35,32,2,1.5,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R1_00008__results_cell_12.npz,ORFN,2,RDV,447,204,5,48.6,R1
CoV-FISH-10_Vero_2h_Vic_RDV_R1_00008__results_cell_12.npz,gRNA,2,RDV,34,25,1,9,R1
CoV-FISH-10_Vero_2h_Vic_INF_R1_00006__results_cell_5.npz,ORFN,2,Untreated,433,211,7,31.71428571,R1
CoV-FISH-10_Vero_2h_Vic_INF_R1_00006__results_cell_5.npz,gRNA,2,Untreated,34,31,2,1.5,R1
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00004__results_cell_3.npz,ORFN,2,RDV,117,84,3,11,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00004__results_cell_3.npz,gRNA,2,RDV,34,24,1,10,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00001__results_cell_0.npz,ORFN,2,RDV,82,58,1,24,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00001__results_cell_0.npz,gRNA,2,RDV,34,34,0,NA,R3
CoV-FISH-10_Vero_2h_Vic_INF_R1_00007__results_cell_2.npz,ORFN,2,Untreated,407,191,8,27,R1
CoV-FISH-10_Vero_2h_Vic_INF_R1_00007__results_cell_2.npz,gRNA,2,Untreated,33,33,1,0,R1
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00007__results_cell_1.npz,ORFN,2,RDV,248,140,6,18,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00007__results_cell_1.npz,gRNA,2,RDV,33,33,0,NA,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00006__results_cell_5.npz,ORFN,2,Untreated,164,99,6,10.83333333,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00006__results_cell_5.npz,gRNA,2,Untreated,33,33,0,NA,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00003__results_cell_1.npz,ORFN,2,RDV,155,140,3,5,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00003__results_cell_1.npz,gRNA,2,RDV,33,29,1,4,R2
CoV-FISH-10_Vero_2h_Vic_INF_R3_00006__results_cell_3.npz,ORFN,2,Untreated,150,73,4,19.25,R3
CoV-FISH-10_Vero_2h_Vic_INF_R3_00006__results_cell_3.npz,gRNA,2,Untreated,33,33,0,NA,R3
CoV-FISH-10_Vero_2h_Vic_INF_R2_00010__results_cell_3.npz,ORFN,2,Untreated,109,92,2,8.5,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00010__results_cell_3.npz,gRNA,2,Untreated,33,33,0,NA,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00001__results_cell_0.npz,ORFN,2,Untreated,99,77,1,22,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00001__results_cell_0.npz,gRNA,2,Untreated,33,33,0,NA,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00004__results_cell_3.npz,ORFN,2,Untreated,93,84,1,9,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00004__results_cell_3.npz,gRNA,2,Untreated,33,33,0,NA,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00005__results_cell_1.npz,ORFN,2,RDV,68,53,2,7.5,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00005__results_cell_1.npz,gRNA,2,RDV,33,27,1,6,R3
CoV-FISH-10_Vero_2h_Vic_INF_R3_00001__results_cell_4.npz,ORFN,2,Untreated,53,42,1,11,R3
CoV-FISH-10_Vero_2h_Vic_INF_R3_00001__results_cell_4.npz,gRNA,2,Untreated,33,33,0,NA,R3
CoV-FISH-10_Vero_2h_Vic_INF_R1_00007__results_cell_5.npz,ORFN,2,Untreated,541,215,7,46.57142857,R1
CoV-FISH-10_Vero_2h_Vic_INF_R1_00007__results_cell_5.npz,gRNA,2,Untreated,32,26,1,6,R1
CoV-FISH-10_Vero_2h_Vic_INF_R1_00006__results_cell_3.npz,ORFN,2,Untreated,424,212,7,30.28571429,R1
CoV-FISH-10_Vero_2h_Vic_INF_R1_00006__results_cell_3.npz,gRNA,2,Untreated,32,25,1,7,R1
CoV-FISH-10_Vero_2h_Vic_INF_R3_00002__results_cell_1.npz,ORFN,2,Untreated,46,46,0,NA,R3
CoV-FISH-10_Vero_2h_Vic_INF_R3_00002__results_cell_1.npz,gRNA,2,Untreated,32,32,0,NA,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R1_00010__results_cell_5.npz,ORFN,2,RDV,855,371,16,30.25,R1
CoV-FISH-10_Vero_2h_Vic_RDV_R1_00010__results_cell_5.npz,gRNA,2,RDV,31,31,1,0,R1
CoV-FISH-10_Vero_2h_Vic_INF_R1_00016__results_cell_0.npz,ORFN,2,Untreated,320,161,6,26.5,R1
CoV-FISH-10_Vero_2h_Vic_INF_R1_00016__results_cell_0.npz,gRNA,2,Untreated,31,28,1,3,R1
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00008__results_cell_2.npz,ORFN,2,RDV,139,65,3,24.66666667,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00008__results_cell_2.npz,gRNA,2,RDV,31,31,0,NA,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00009__results_cell_5.npz,ORFN,2,RDV,114,79,3,11.66666667,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R2_00009__results_cell_5.npz,gRNA,2,RDV,31,31,1,0,R2
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00006__results_cell_3.npz,ORFN,2,RDV,82,67,1,15,R3
CoV-FISH-10_Vero_2h_Vic_RDV_R3_00006__results_cell_3.npz,gRNA,2,RDV,31,31,0,NA,R3
CoV-FISH-10_Vero_2h_Vic_INF_R2_00008__results_cell_4.npz,ORFN,2,Untreated,75,62,1,13,R2
CoV-FISH-10_Vero_2h_Vic_INF_R2_00008__results_cell_4.npz,gRNA,2,Untreated,31,31,0,NA,R2
CoV-FISH-10_Vero_2h_Vic_INF_R3_00004__results_cell_2.npz,ORFN,2,Untreated,50,43,1,7,R3
CoV-FISH-10_Vero_2h_Vic_INF_R3_00004__results_cell_2.npz,gRNA,2,Untreated,31,31,0,NA,R3
CoV-FISH-10_Vero_2h_Vic_INF_R2_00007__results_cell_4.npz,ORFN,2,Untreated,199,76,6,20.5,R2
